sid,qid,block,query,뉴스 식별자,일자,언론사,사건/사고 분류1,year,label,ev_date,ev_place,ev_object,event_id
S02378,Q20,안보,북한 생화학무기,1100101.202212271,20221227,경향신문,,2022,IRRELEVANT,,,,
S02379,Q29,비CBRN,공항 폭발물 신고,8100401.202406131,20240613,YTN,,2024,INST,,,,
S02380,Q28,비CBRN,다중이용시설 테러,4100608.202608051,20260805,브레이크뉴스,,2026,INST,,,,
S02381,Q14,안보,탄저균 테러,2100311.202209041,20220904,서울경제,범죄>기업범죄>거래제한,2022,INST,,,,
S02382,Q30,비CBRN,원전 방사선 피폭,1100101.202307071,20230707,경향신문,사고>산업사고>원자력사고,2023,INST,,,,
S02383,Q24,비CBRN,총기 난사,1100201.202206291,20220629,국민일보,,2022,IRRELEVANT,,,,
S02384,Q09,산업,유독가스 누출 대피,1101101.20240123,20240123,한국일보,사고>산업사고>화재,2024,IRRELEVANT,,,,
S02385,Q09,산업,유독가스 누출 대피,4100078.202303031,20230303,뉴스핌,사고>산업사고>폭발,2023,INST,,,,
S02386,Q10,산업,화학사고 대응,1400101.202511251,20251125,충청타임즈,,2025,INST,,,,
S02387,Q17,안보,더티밤,2100701.202608111,20260811,헤럴드경제,사회>사회갈등>전쟁,2026,INST,,,,
S02388,Q15,안보,북한 핵실험,2100401.202211171,20221117,메트로경제,,2022,IRRELEVANT,,,,
S02389,Q25,비CBRN,차량 돌진 테러,1100611.202607281,20260728,서울신문,범죄>범죄일반>폭행,2026,EVENT,20260725,독일 베를린,테러 공격,644.0
S02390,Q01,산업,불산 누출,1500301.20250212,20250212,경상일보,사고>산업사고>폭발,2025,INST,,,,
S02391,Q16,안보,방사능 유출,4100058.202505221,20250522,노컷뉴스,,2025,OTHER,,,,
S02392,Q28,비CBRN,다중이용시설 테러,1601001.202606101,20260610,전북도민일보,,2026,INST,,,,
S02393,Q25,비CBRN,차량 돌진 테러,2100351.202412221,20241222,이투데이,범죄>범죄일반>절도,2024,EVENT,20241220,독일 마그데부르크,차량 돌진,384.0
S02394,Q10,산업,화학사고 대응,4100078.202110121,20211012,뉴스핌,사고>스포츠사고,2021,INST,,,,
S02395,Q24,비CBRN,총기 난사,7101201.20251215,20251215,디지털타임스,,2025,EVENT,20251214,호주 시드니,총기난사,539.0
S02396,Q04,산업,황산 유출 사고,8100101.202508102,20250810,KBS,,2025,EVENT,20250809,정읍시 북면,황산,463.0
S02397,Q01,산업,불산 누출,1600451.20221031,20221031,남도일보,범죄>범죄일반>방화,2022,IRRELEVANT,,,,
S02398,Q24,비CBRN,총기 난사,2100701.202301271,20230127,헤럴드경제,범죄>범죄일반>폭행,2023,EVENT,20230126,요르단강 서안,총격,123.0
S02399,Q13,안보,생물테러,1100751.202211161,20221116,아시아투데이,,2022,INST,,,,
S02400,Q15,안보,북한 핵실험,1300201.202211021,20221102,강원일보,사회>사회갈등>전쟁,2022,EVENT,20221102,북한,탄도미사일,101.0
S02401,Q08,산업,질산 누출,8100101.20211028,20211028,KBS,사고>산업사고>화재,2021,EVENT,20211028,경기도,질산,6.0
S02402,Q11,안보,화학무기 사용,1100401.20260523,20260523,동아일보,범죄>범죄일반>유괴/납치,2026,OTHER,,,,
S02403,Q14,안보,탄저균 테러,1200401.202210311,20221031,인천일보,,2022,INST,,,,
S02404,Q20,안보,북한 생화학무기,1100201.20220413,20220413,국민일보,사고>산업사고>화재,2022,IRRELEVANT,,,,
S02405,Q23,비CBRN,드론 공격,4100078.202310281,20231028,뉴스핌,사회>사회갈등>전쟁,2023,OTHER,,,,
S02406,Q10,산업,화학사고 대응,7100502.20230925,20230925,환경일보,,2023,INST,,,,
S02407,Q25,비CBRN,차량 돌진 테러,1100101.202308041,20230804,경향신문,범죄>범죄일반>살인,2023,INST,,,,
S02408,Q14,안보,탄저균 테러,1400801.202511271,20251127,금강일보,,2025,INST,,,,
S02409,Q22,비CBRN,사제폭탄,8100201.20240513,20240513,MBC,사고>교통사고>항공사고,2024,IRRELEVANT,,,,
S02410,Q30,비CBRN,원전 방사선 피폭,1100701.20230708,20230708,세계일보,사고>산업사고>폭발,2023,INST,,,,
S02411,Q10,산업,화학사고 대응,1200101.202512281,20251228,경기일보,사고>산업사고>화재,2025,INST,,,,
S02412,Q26,비CBRN,폭발물 협박,2100861.202512191,20251219,브릿지경제,,2025,EVENT,20251218,성남시,폭발물 협박,544.0
S02413,Q23,비CBRN,드론 공격,1200101.20260309,20260309,경기일보,사회>사회갈등>전쟁,2026,OTHER,,,,
S02414,Q22,비CBRN,사제폭탄,8100301.202501201,20250120,SBS,범죄>범죄일반>폭행,2025,OTHER,,,,
S02415,Q21,비CBRN,폭발물 테러,4100158.202402161,20240216,데일리안,사회>사회갈등>테러행위,2024,IRRELEVANT,,,,
S02416,Q08,산업,질산 누출,8100401.202603182,20260318,YTN,사고>스포츠사고,2026,EVENT,20260318,수원시,질산,584.0
S02417,Q06,산업,유해화학물질 유출,2100601.20221206,20221206,한국경제,,2022,OTHER,,,,
S02418,Q04,산업,황산 유출 사고,4102008.202410241,20241024,쿠키뉴스,사고>산업사고>폭발,2024,INST,,,,
S02419,Q01,산업,불산 누출,1100101.202406241,20240624,경향신문,범죄>범죄일반>방화,2024,EVENT,20240624,화성시,화재,328.0
S02420,Q26,비CBRN,폭발물 협박,4100058.202512181,20251218,노컷뉴스,사고>산업사고>폭발,2025,EVENT,20251215,성남시,폭발물 협박,544.0
S02421,Q04,산업,황산 유출 사고,2100701.202204221,20220422,헤럴드경제,,2022,EVENT,20220422,여수시,황산,39.0
S02422,Q02,산업,암모니아 누출 사고,6101202.20260821,20260821,주간한국,,2026,EVENT,20260821,서울 영등포구,암모니아,657.0
S02423,Q24,비CBRN,총기 난사,1100401.20251215,20251215,동아일보,사고>산업사고>폭발,2025,EVENT,20251214,호주 시드니,총기난사,539.0
S02424,Q06,산업,유해화학물질 유출,1400351.202501022,20250102,중도일보,,2025,INST,,,,
S02425,Q11,안보,화학무기 사용,1100701.202301302,20230130,세계일보,,2023,REF,,,,
S02426,Q21,비CBRN,폭발물 테러,1501301.202406162,20240616,울산신문,사고>산업사고>폭발,2024,EVENT,20240614,울산시,폭발물 협박 메일,319.0
S02427,Q03,산업,염소 가스 누출,7101201.202506291,20250629,디지털타임스,,2025,INST,,,,
S02428,Q23,비CBRN,드론 공격,1100801.202209302,20220930,조선일보,범죄>범죄일반>방화,2022,IRRELEVANT,,,,
S02429,Q07,산업,톨루엔 누출,2100701.202301261,20230126,헤럴드경제,,2023,EVENT,20230126,여수시,톨루엔,121.0
S02430,Q02,산업,암모니아 누출 사고,8100101.20220712,20220712,KBS,사고>산업사고>화재,2022,IRRELEVANT,,,,
S02431,Q03,산업,염소 가스 누출,1601101.202311141,20231114,전북일보,,2023,INST,,,,
S02432,Q30,비CBRN,원전 방사선 피폭,2100201.202310111,20231011,머니투데이,사고>산업사고>원자력사고,2023,OTHER,,,,
S02433,Q04,산업,황산 유출 사고,2100601.202409101,20240910,한국경제,사고>산업사고>폭발,2024,INST,,,,
S02434,Q26,비CBRN,폭발물 협박,1501001.202501021,20250102,대구신문,,2025,EVENT,20250101,서울 영등포구,폭발물 협박,388.0
S02435,Q14,안보,탄저균 테러,1400201.202210061,20221006,대전일보,,2022,INST,,,,
S02436,Q14,안보,탄저균 테러,1400801.202510261,20251026,금강일보,,2025,INST,,,,
S02437,Q08,산업,질산 누출,4100958.202309091,20230909,EBN,,2023,EVENT,20230909,군산시,질산 불산,218.0
S02438,Q09,산업,유독가스 누출 대피,1100301.202606021,20260602,내일신문,사고>산업사고>화재,2026,EVENT,20260601,청주시,유독가스 누출,624.0
S02439,Q09,산업,유독가스 누출 대피,4100058.202606091,20260609,노컷뉴스,사고>산업사고>폭발,2026,INST,,,,
S02440,Q11,안보,화학무기 사용,8100101.20220316,20220316,KBS,사회>사회갈등>시위,2022,OTHER,,,,
S02441,Q22,비CBRN,사제폭탄,4101008.20231023,20231023,이데일리,사회>사회갈등>전쟁,2023,IRRELEVANT,,,,
S02442,Q18,안보,백색가루 신고,1100201.202401231,20240123,국민일보,범죄>범죄일반>폭행,2024,IRRELEVANT,,,,
S02443,Q25,비CBRN,차량 돌진 테러,8100201.20260511,20260511,MBC,사고>산업사고>폭발,2026,EVENT,20260509,파키스탄 카이버파크툰크와주,차량 폭탄,605.0
S02444,Q15,안보,북한 핵실험,7101201.202204201,20220420,디지털타임스,,2022,OTHER,,,,
S02445,Q24,비CBRN,총기 난사,1100101.202307131,20230713,경향신문,범죄>범죄일반>폭행,2023,IRRELEVANT,,,,
S02446,Q06,산업,유해화학물질 유출,1400801.202402181,20240218,금강일보,사고>산업사고>폭발,2024,INST,,,,
S02447,Q26,비CBRN,폭발물 협박,2100701.202312291,20231229,헤럴드경제,사회>사회갈등>테러행위,2023,EVENT,20231229,서울 영등포구,폭발물 협박 팩스,259.0
S02448,Q23,비CBRN,드론 공격,2100101.202511131,20251113,매일경제,범죄>기업범죄>거래제한,2025,IRRELEVANT,,,,
S02449,Q27,비CBRN,테러 예고 글,2100801.202308221,20230822,아시아경제,범죄>범죄일반>살인,2023,EVENT,20230820,성남시,흉기난동 예고글,211.0
S02450,Q27,비CBRN,테러 예고 글,2100101.202509271,20250927,매일경제,,2025,EVENT,20250927,서울 영등포구,테러 예고글,497.0
S02451,Q15,안보,북한 핵실험,8200101.202205052,20220505,OBS,,2022,OTHER,,,,
S02452,Q23,비CBRN,드론 공격,4100078.202311021,20231102,뉴스핌,사회>사회갈등>전쟁,2023,OTHER,,,,
S02453,Q28,비CBRN,다중이용시설 테러,4101008.202501061,20250106,이데일리,,2025,INST,,,,
S02454,Q01,산업,불산 누출,1100101.202409261,20240926,경향신문,,2024,IRRELEVANT,,,,
S02455,Q25,비CBRN,차량 돌진 테러,1100201.20240423,20240423,국민일보,사고>교통사고>노상사고,2024,EVENT,20240422,이스라엘 예루살렘,차량 돌진,305.0
S02456,Q12,안보,사린가스 공격,1100401.20241214,20241214,동아일보,사고>산업사고>붕괴,2024,IRRELEVANT,,,,
S02457,Q23,비CBRN,드론 공격,4100078.202603042,20260304,뉴스핌,사회>사회갈등>전쟁,2026,OTHER,,,,
S02458,Q15,안보,북한 핵실험,2100851.202206031,20220603,아주경제,,2022,INST,,,,
S02459,Q09,산업,유독가스 누출 대피,8100101.20240328,20240328,KBS,사고>산업사고>폭발,2024,INST,,,,
S02460,Q05,산업,화학공장 폭발,8100101.202301161,20230116,KBS,사고>산업사고>폭발,2023,EVENT,20230116,중국 랴오닝,폭발,117.0
S02461,Q10,산업,화학사고 대응,4100608.202511122,20251112,브레이크뉴스,,2025,INST,,,,
S02462,Q21,비CBRN,폭발물 테러,1500701.202409191,20240919,부산일보,사고>산업사고>화재,2024,EVENT,20240917,레바논,무선호출기 폭발,359.0
S02463,Q22,비CBRN,사제폭탄,2100501.202606151,20260615,파이낸셜뉴스,범죄>범죄일반>살인,2026,INST,,,,
S02464,Q29,비CBRN,공항 폭발물 신고,1100611.2022063,20220630,서울신문,,2022,OTHER,,,,
S02465,Q13,안보,생물테러,1620001.202404221,20240422,광남일보,,2024,INST,,,,
S02466,Q24,비CBRN,총기 난사,8100401.20240916,20240916,YTN,범죄>범죄일반>폭행,2024,OTHER,,,,
S02467,Q27,비CBRN,테러 예고 글,1620001.202110281,20211028,광남일보,범죄>범죄일반>폭행,2021,IRRELEVANT,,,,
S02468,Q15,안보,북한 핵실험,1100901.202311231,20231123,중앙일보,,2023,EVENT,20231121,북한,정찰위성 발사,249.0
S02469,Q14,안보,탄저균 테러,2100801.20231101,20231101,아시아경제,,2023,INST,,,,
S02470,Q10,산업,화학사고 대응,1601101.202407081,20240708,전북일보,사고>산업사고>화재,2024,OTHER,,,,
S02471,Q14,안보,탄저균 테러,2100501.20220823,20220823,파이낸셜뉴스,,2022,IRRELEVANT,,,,
S02472,Q02,산업,암모니아 누출 사고,1200401.202601241,20260124,인천일보,,2026,OTHER,,,,
S02473,Q20,안보,북한 생화학무기,2100701.202507221,20250722,헤럴드경제,,2025,OTHER,,,,
S02474,Q04,산업,황산 유출 사고,1600601.202509161,20250916,새전북신문,,2025,INST,,,,
S02475,Q26,비CBRN,폭발물 협박,1200101.202511251,20251125,경기일보,,2025,INST,,,,
S02476,Q27,비CBRN,테러 예고 글,2100861.202509281,20250928,브릿지경제,,2025,EVENT,20250927,서울 영등포구,테러 예고글,497.0
S02477,Q30,비CBRN,원전 방사선 피폭,1100101.202308282,20230828,경향신문,범죄>범죄일반>폭행,2023,OTHER,,,,
S02478,Q10,산업,화학사고 대응,1501201.202606291,20260629,경북매일신문,,2026,INST,,,,
S02479,Q17,안보,더티밤,2100311.202210241,20221024,서울경제,,2022,OTHER,,,,
S02480,Q21,비CBRN,폭발물 테러,1100751.202304121,20230412,아시아투데이,,2023,INST,,,,
S02481,Q01,산업,불산 누출,1100901.202303141,20230314,중앙일보,사고>산업사고>화재,2023,EVENT,20230312,대전시,화재 유독연기,131.0
S02482,Q18,안보,백색가루 신고,1100501.202408291,20240829,문화일보,,2024,EVENT,20240829,부산 해운대구,백색가루 우편물,354.0
S02483,Q26,비CBRN,폭발물 협박,2100201.202508101,20250810,머니투데이,사회>사회갈등>테러행위,2025,EVENT,20250810,서울 송파구,폭발물 협박 팩스,466.0
S02484,Q17,안보,더티밤,8100401.202210281,20221028,YTN,,2022,INST,,,,
S02485,Q08,산업,질산 누출,1700101.202602061,20260206,제민일보,,2026,EVENT,20260204,제주시 영평동,황산 질산,566.0
S02486,Q03,산업,염소 가스 누출,1601101.202306191,20230619,전북일보,사고>산업사고>폭발,2023,EVENT,20230614,군산시,가스 누출,148.0
S02487,Q01,산업,불산 누출,7101201.202511051,20251105,디지털타임스,사고>교통사고>노상사고,2025,EVENT,20251105,포항시,유해화학물질 누출,518.0
S02488,Q25,비CBRN,차량 돌진 테러,2100201.20250803,20250803,머니투데이,범죄>범죄일반>살인,2025,REF,,,,
S02489,Q03,산업,염소 가스 누출,1100801.20240625,20240625,조선일보,사고>산업사고>폭발,2024,OTHER,,,,
S02490,Q07,산업,톨루엔 누출,1500301.20230223,20230223,경상일보,사고>산업사고>폭발,2023,INST,,,,
S02491,Q22,비CBRN,사제폭탄,1100901.202406241,20240624,중앙일보,범죄>범죄일반>유괴/납치,2024,IRRELEVANT,,,,
S02492,Q02,산업,암모니아 누출 사고,2100311.202509101,20250910,서울경제,사고>교통사고>해상사고,2025,OTHER,,,,
S02493,Q09,산업,유독가스 누출 대피,1400201.202606171,20260617,대전일보,사고>산업사고>붕괴,2026,INST,,,,
S02494,Q20,안보,북한 생화학무기,2100101.202410081,20241008,매일경제,사고>산업사고>화재,2024,OTHER,,,,
S02495,Q27,비CBRN,테러 예고 글,1500701.202308071,20230807,부산일보,범죄>범죄일반>살인,2023,EVENT,20230807,부산 동래구,살인예고글,193.0
S02496,Q03,산업,염소 가스 누출,1100751.202304021,20230402,아시아투데이,,2023,IRRELEVANT,,,,
S02497,Q06,산업,유해화학물질 유출,1400201.202208161,20220816,대전일보,,2022,INST,,,,
S02498,Q24,비CBRN,총기 난사,8100201.202512142,20251214,MBC,,2025,EVENT,20251214,호주 시드니,총기난사,539.0
S02499,Q17,안보,더티밤,2100351.20221027,20221027,이투데이,,2022,OTHER,,,,
S02500,Q23,비CBRN,드론 공격,1100301.202602282,20260228,내일신문,사회>사회갈등>전쟁,2026,EVENT,20260228,중동,미사일 드론 공습,578.0
S02501,Q15,안보,북한 핵실험,1100901.202210101,20221010,중앙일보,,2022,EVENT,20221010,북한,탄도미사일,99.0
S02502,Q27,비CBRN,테러 예고 글,1500601.202312221,20231222,매일신문,사회>사회갈등>테러행위,2023,EVENT,20231222,서울 용산구,폭파 예고글,258.0
S02503,Q27,비CBRN,테러 예고 글,4100078.202503111,20250311,뉴스핌,,2025,EVENT,20250311,서울시,테러 예고글,409.0
S02504,Q03,산업,염소 가스 누출,2100501.202307031,20230703,파이낸셜뉴스,,2023,EVENT,20230614,군산시,가스 누출,148.0
S02505,Q08,산업,질산 누출,1501101.202407011,20240701,경북도민일보,,2024,EVENT,20240701,안동시 임동면,질산,337.0
S02506,Q05,산업,화학공장 폭발,1601001.202205302,20220530,전북도민일보,사고>산업사고>폭발,2022,EVENT,20220530,군산시 소룡동,메타크릴산,53.0
S02507,Q06,산업,유해화학물질 유출,2100701.20260321,20260321,헤럴드경제,범죄>기업범죄>거래제한,2026,IRRELEVANT,,,,
S02508,Q09,산업,유독가스 누출 대피,1200501.202410041,20241004,경기신문,범죄>범죄일반>방화,2024,EVENT,20220930,화성시 향남읍,화재,90.0
S02509,Q06,산업,유해화학물질 유출,2100601.202206271,20220627,한국경제,사고>산업사고>붕괴,2022,EVENT,20220627,창원시,유해화학물질 급성중독,59.0
S02510,Q20,안보,북한 생화학무기,1100401.20220919,20220919,동아일보,,2022,INST,,,,
S02511,Q22,비CBRN,사제폭탄,2100801.20221114,20221114,아시아경제,사고>산업사고>화재,2022,INST,,,,
S02512,Q29,비CBRN,공항 폭발물 신고,1700401.202510291,20251029,제주일보,범죄>범죄일반>마약,2025,IRRELEVANT,,,,
S02513,Q19,안보,노비촉,1100611.202402211,20240221,서울신문,범죄>범죄일반>살인,2024,EVENT,20240216,러시아,독극물 의혹 사망,280.0
S02514,Q01,산업,불산 누출,1501001.202211171,20221117,대구신문,,2022,INST,,,,
S02515,Q19,안보,노비촉,1100101.202306051,20230605,경향신문,범죄>범죄일반>사기,2023,OTHER,,,,
S02516,Q30,비CBRN,원전 방사선 피폭,4100078.20231214,20231214,뉴스핌,범죄>기업범죄>거래제한,2023,OTHER,,,,
S02517,Q25,비CBRN,차량 돌진 테러,4100608.202509081,20250908,브레이크뉴스,범죄>범죄일반>방화,2025,IRRELEVANT,,,,
S02518,Q24,비CBRN,총기 난사,8100301.202602111,20260211,SBS,범죄>범죄일반>사기,2026,EVENT,20260211,캐나다 브리티시컬럼비아주,총기난사,572.0
S02519,Q02,산업,암모니아 누출 사고,1600451.202509031,20250903,남도일보,사고>산업사고>폭발,2025,INST,,,,
S02520,Q28,비CBRN,다중이용시설 테러,1600901.202410291,20241029,전라일보,사고>산업사고>화재,2024,INST,,,,
S02521,Q06,산업,유해화학물질 유출,1200401.202401182,20240118,인천일보,사고>산업사고>화재,2024,INST,,,,
S02522,Q25,비CBRN,차량 돌진 테러,2100801.202501021,20250102,아시아경제,범죄>범죄일반>방화,2025,EVENT,20250101,미국 뉴올리언스,차량 돌진,390.0
S02523,Q20,안보,북한 생화학무기,4101008.202212271,20221227,이데일리,,2022,IRRELEVANT,,,,
S02524,Q29,비CBRN,공항 폭발물 신고,1200401.202303102,20230310,인천일보,,2023,EVENT,20230310,인천시,권총 실탄,129.0
S02525,Q09,산업,유독가스 누출 대피,1500301.20230224,20230224,경상일보,사고>산업사고>폭발,2023,OTHER,,,,
S02526,Q27,비CBRN,테러 예고 글,1100401.202308051,20230805,동아일보,범죄>범죄일반>살인,2023,OTHER,,,,
